idSensor,week,maxTemp,minTemp,rainSum,windSpeed,maxOzone
9991,2020-10-26/2020-11-01,17.2,0.7,94.0,13.7,82.7
9991,2020-11-02/2020-11-08,14.1,2.7,8.5,6.3,75.9
9991,2020-11-09/2020-11-15,12.6,-0.6,0.5,6.0,84.9
9991,2020-11-16/2020-11-22,11.7,-5.2,4.5,12.6,81.4
9991,2020-11-23/2020-11-29,8.1,-1.5,0.4,5.8,84.6
9991,2020-11-30/2020-12-06,4.0,-5.4,40.8,14.3,91.7
9991,2020-12-07/2020-12-13,4.4,-5.4,0.0,10.4,82.4
9991,2020-12-14/2020-12-20,5.4,-4.9,6.8999999999999995,5.1,84.2
9991,2020-12-21/2020-12-27,7.6,-12.6,6.3999999999999995,11.6,80.4
9991,2020-12-28/2021-01-03,1.6,-12.7,0.2,9.0,81.7
9991,2021-01-04/2021-01-10,-0.4,-13.9,0.0,6.9,71.8
9991,2021-01-11/2021-01-17,3.6,-14.2,0.39999999999999997,12.5,89.2
9991,2021-01-18/2021-01-24,3.0,-10.7,9.0,9.1,91.9
9991,2021-01-25/2021-01-31,6.3,-14.3,0.1,12.6,86.5
9991,2021-02-01/2021-02-07,7.1,-4.3,22.7,6.5,80.4
9991,2021-02-08/2021-02-14,2.6,-17.2,0.3,8.2,95.5
9991,2021-02-15/2021-02-21,6.7,-14.8,1.6,5.8,94.3
9991,2021-02-22/2021-02-28,13.2,-3.2,1.6,8.6,98.0
9991,2021-03-01/2021-03-07,9.6,-3.1,0.7,6.4,103.3
9991,2021-03-08/2021-03-14,7.0,-5.8,2.8,17.6,100.0
9991,2021-03-15/2021-03-21,5.6,-9.7,0.0,15.2,104.8
9991,2021-03-22/2021-03-28,10.8,-5.2,5.9,8.7,121.5
9991,2021-03-29/2021-04-04,17.0,0.9,5.7,9.8,174.4
9991,2021-04-05/2021-04-11,8.4,-7.5,9.0,17.3,111.8
9991,2021-04-12/2021-04-18,6.1,-7.6,19.5,11.2,115.4
9991,2021-04-19/2021-04-25,14.4,-1.6,10.6,9.2,156.2
9991,2021-04-26/2021-05-02,11.4,2.1,94.39999999999999,9.7,150.0
9991,2021-05-03/2021-05-09,13.7,0.1,16.2,13.4,120.4
9991,2021-05-10/2021-05-16,14.9,1.1,72.2,12.6,121.5
9991,2021-05-17/2021-05-23,14.6,1.2,49.7,12.4,127.2
9991,2021-05-24/2021-05-30,15.9,3.5,38.1,13.5,153.0
9991,2021-05-31/2021-06-06,18.7,8.0,46.4,8.9,163.3
9991,2021-06-07/2021-06-13,24.5,9.2,78.7,9.0,171.7
9991,2021-06-14/2021-06-20,23.0,13.6,28.699999999999996,11.8,207.6
9991,2021-06-21/2021-06-27,21.1,9.9,26.099999999999998,12.1,167.1
9991,2021-06-28/2021-07-04,22.3,9.6,41.4,12.0,163.3
9991,2021-07-05/2021-07-11,21.0,8.7,84.7,11.6,156.5
9991,2021-07-12/2021-07-18,23.3,8.9,73.7,15.1,157.4
9991,2021-07-19/2021-07-25,22.4,11.9,57.400000000000006,9.4,188.5
9991,2021-07-26/2021-08-01,21.0,12.0,110.19999999999999,9.9,170.4
9991,2021-08-02/2021-08-08,20.4,7.9,140.6,14.0,144.8
9991,2021-08-09/2021-08-15,24.7,11.5,15.2,9.1,185.4
9991,2021-08-16/2021-08-22,21.8,10.7,47.1,10.5,162.5
9991,2021-08-23/2021-08-29,19.0,5.2,34.7,8.0,137.2
9991,2021-08-30/2021-09-05,18.0,7.5,49.1,7.6,159.4
9991,2021-09-06/2021-09-12,18.8,8.9,24.3,7.0,171.7
9991,2021-09-13/2021-09-19,19.7,6.3,89.0,11.1,189.7
9991,2021-09-20/2021-09-26,17.9,5.7,37.6,7.6,127.5
9991,2021-09-27/2021-10-03,17.9,6.4,32.4,9.4,108.9
9991,2021-10-04/2021-10-10,13.5,1.5,75.89999999999999,13.4,98.1
9991,2021-10-11/2021-10-17,12.6,-4.2,0.30000000000000004,10.1,92.9
9991,2021-10-18/2021-10-24,13.5,1.6,22.6,8.0,96.9
9991,2021-10-25/2021-10-31,12.3,0.9,1.6,5.7,90.1
9991,2021-11-01/2021-11-07,9.8,-9.0,73.8,9.4,87.0
9991,2021-11-08/2021-11-14,12.9,-3.6,34.9,6.8,91.2
9991,2021-11-15/2021-11-21,13.9,0.7,7.5,6.5,94.4
9991,2021-11-22/2021-11-28,6.1,-11.8,17.7,8.0,79.0
9991,2021-11-29/2021-12-05,4.6,-13.7,0.0,13.0,83.7
9991,2021-12-06/2021-12-12,4.1,-13.7,0.0,12.6,88.2
9991,2021-12-13/2021-12-19,11.4,-3.4,0.0,6.1,96.9
9991,2021-12-20/2021-12-26,9.4,-5.5,0.1,6.6,85.8
9991,2021-12-27/2022-01-02,16.4,-2.4,2.9,10.9,90.2
9991,2022-01-03/2022-01-09,10.2,-6.8,9.399999999999999,12.3,88.1
9991,2022-01-10/2022-01-16,11.6,-6.5,0.0,9.7,94.3
9991,2022-01-17/2022-01-23,6.8,-6.1,0.0,11.5,102.3
9991,2022-01-24/2022-01-30,10.9,-4.4,0.0,18.1,103.8
9991,2022-01-31/2022-02-06,8.5,-6.1,0.5,32.5,105.8
9991,2022-02-07/2022-02-13,9.9,-6.0,0.0,19.9,95.4
9991,2022-02-14/2022-02-20,11.1,-10.3,0.3,8.6,94.6
9991,2022-02-21/2022-02-27,10.1,-7.2,0.1,20.0,99.5
9991,2022-02-28/2022-03-06,7.0,-6.2,0.0,8.9,104.2
9991,2022-03-07/2022-03-13,7.7,-8.2,0.0,7.0,104.1
9991,2022-03-14/2022-03-20,11.8,-4.4,5.1,8.9,119.5
9991,2022-03-21/2022-03-27,13.1,-4.1,0.2,10.2,156.0
9991,2022-03-28/2022-04-03,12.8,-11.3,17.7,9.8,148.7
9991,2022-04-04/2022-04-10,12.7,-5.4,6.8,18.7,118.0
9991,2022-04-11/2022-04-17,18.1,-0.9,1.3,10.8,173.2
9991,2022-04-18/2022-04-24,13.4,-0.7,45.4,13.4,128.7
9991,2022-04-25/2022-05-01,14.6,-1.0,31.400000000000002,9.7,138.9
9991,2022-05-02/2022-05-08,12.5,1.0,61.2,11.1,119.0
9991,2022-05-09/2022-05-15,19.1,4.7,43.9,9.7,169.3
9991,2022-05-16/2022-05-22,23.3,7.6,13.7,9.9,190.0
9991,2022-05-23/2022-05-29,22.5,6.9,85.3,13.1,160.2
9991,2022-05-30/2022-06-05,22.0,6.1,47.0,12.2,167.5
9991,2022-06-06/2022-06-12,22.4,6.8,31.7,11.4,190.8
9991,2022-06-13/2022-06-19,25.9,12.5,4.9,10.8,187.9
9991,2022-06-20/2022-06-26,25.4,9.4,45.5,13.1,178.3
9991,2022-06-27/2022-07-03,25.1,12.2,102.8,13.2,174.8
9991,2022-07-04/2022-07-10,24.6,10.6,29.0,13.5,168.8
9991,2022-07-11/2022-07-17,27.4,12.7,12.5,11.0,213.9
9991,2022-07-18/2022-07-24,27.7,14.7,7.5,11.8,215.2
9991,2022-07-25/2022-07-31,28.0,10.5,11.9,12.3,202.6
9991,2022-08-01/2022-08-07,27.4,13.5,17.8,10.2,219.5
9991,2022-08-08/2022-08-14,22.8,9.2,29.6,12.1,160.8
9991,2022-08-15/2022-08-21,22.7,9.9,44.4,12.2,153.5
9991,2022-08-22/2022-08-28,23.1,10.6,21.7,9.2,179.7
9991,2022-08-29/2022-09-04,21.8,9.6,51.0,9.2,156.4
9991,2022-09-05/2022-09-11,20.8,7.5,35.300000000000004,11.3,169.1
9991,2022-09-12/2022-09-18,21.2,3.7,16.6,13.2,173.9
9991,2022-09-19/2022-09-25,15.8,3.3,29.4,13.4,114.4
9991,2022-09-26/2022-10-02,17.7,2.1,19.4,12.1,95.9
9991,2022-10-03/2022-10-09,18.7,5.6,14.799999999999999,10.1,128.3
9991,2022-10-10/2022-10-16,15.5,4.3,12.9,7.4,96.2
9991,2022-10-17/2022-10-23,18.3,6.2,59.9,8.9,93.3
9991,2022-10-24/2022-10-30,19.8,6.3,38.800000000000004,10.9,91.3
9991,2022-10-31/2022-11-06,17.3,-1.1,41.3,12.7,86.4
9991,2022-11-07/2022-11-13,16.1,0.1,16.5,7.7,93.4
9991,2022-11-14/2022-11-20,9.0,-2.3,19.0,11.3,86.4
9991,2022-11-21/2022-11-27,8.6,-8.6,0.0,16.7,88.3
9991,2022-11-28/2022-12-04,3.7,-3.4,19.5,6.6,89.3
9991,2022-12-05/2022-12-11,5.1,-8.9,4.5,10.8,91.0
9991,2022-12-12/2022-12-18,4.6,-9.8,1.5,6.4,83.8
9991,2022-12-19/2022-12-25,10.1,-2.8,0.6,6.1,85.3
9991,2022-12-26/2023-01-01,8.6,-0.6,5.5,5.8,82.6
9991,2023-01-02/2023-01-08,12.0,0.1,17.2,7.3,92.7
9991,2023-01-09/2023-01-15,6.6,-6.3,2.4,15.7,96.2
9991,2023-01-16/2023-01-22,1.4,-7.3,0.1,11.2,85.0
9991,2023-01-23/2023-01-29,4.2,-7.6,0.0,9.4,83.3
9991,2023-01-30/2023-02-05,10.0,-5.5,0.0,15.0,98.5
9991,2023-02-06/2023-02-12,11.0,-10.5,0.0,9.2,101.8
9991,2023-02-13/2023-02-19,12.7,-2.3,0.0,7.5,102.5
9991,2023-02-20/2023-02-26,10.6,-6.1,3.7,9.0,98.6
9991,2023-02-27/2023-03-05,8.2,-6.1,1.3,7.4,106.8
9991,2023-03-06/2023-03-12,11.5,-3.9,7.7,11.9,107.6
9991,2023-03-13/2023-03-19,9.8,-4.3,33.3,14.3,118.8
9991,2023-03-20/2023-03-26,12.8,-1.4,11.1,13.2,133.9
9991,2023-03-27/2023-04-02,10.7,-5.2,10.7,21.0,114.3
9991,2023-04-03/2023-04-09,9.2,-7.1,4.9,8.4,122.3
9991,2023-04-10/2023-04-16,11.8,-2.9,15.2,13.7,136.0
9991,2023-04-17/2023-04-23,12.4,-0.4,69.4,10.3,120.9
9991,2023-04-24/2023-04-30,15.2,-1.2,36.7,11.3,138.7
9991,2023-05-01/2023-05-07,17.1,2.0,41.400000000000006,9.7,176.4
9991,2023-05-08/2023-05-14,14.0,2.5,123.2,9.3,117.6
9991,2023-05-15/2023-05-21,16.6,3.5,38.7,9.0,124.3
9991,2023-05-22/2023-05-28,18.8,7.1,76.1,8.4,169.5
9991,2023-05-29/2023-06-04,17.9,6.7,109.8,7.9,156.1
9991,2023-06-05/2023-06-11,18.7,7.8,67.3,8.0,180.4
9991,2023-06-12/2023-06-18,19.8,8.6,40.5,9.5,165.0
9991,2023-06-19/2023-06-25,25.5,10.4,62.7,11.8,172.2
9991,2023-06-26/2023-07-02,23.6,10.6,48.2,9.7,233.2
9991,2023-07-03/2023-07-09,23.6,8.5,40.4,8.7,166.9
9991,2023-07-10/2023-07-16,25.2,12.8,135.70000000000002,13.4,217.2
9991,2023-07-17/2023-07-23,24.6,11.6,38.7,11.9,179.9
9991,2023-07-24/2023-07-30,21.6,7.9,61.9,14.0,151.9
9991,2023-07-31/2023-08-06,20.9,9.0,43.4,14.6,138.2
9991,2023-08-07/2023-08-13,23.0,6.7,4.2,14.1,160.7
9991,2023-08-14/2023-08-20,25.2,11.8,23.1,10.1,189.5
9991,2023-08-21/2023-08-27,26.4,13.5,85.3,13.5,198.9
9991,2023-08-28/2023-09-03,22.4,7.2,60.0,13.8,140.3
9991,2023-09-04/2023-09-10,21.8,8.5,6.7,9.0,158.7
9991,2023-09-11/2023-09-17,22.4,9.4,47.8,7.9,172.1
9991,2023-09-18/2023-09-24,18.6,4.5,112.1,15.8,103.8
9991,2023-09-25/2023-10-01,19.5,5.2,0.2,7.0,181.2
9991,2023-10-02/2023-10-08,23.3,7.2,7.2,9.8,193.3
9991,2023-10-09/2023-10-15,23.4,3.7,1.6,12.9,210.8
9991,2023-10-16/2023-10-22,11.6,2.1,110.0,21.6,79.2
9991,2023-10-23/2023-10-29,13.6,2.4,91.6,10.5,78.7
9991,2023-10-30/2023-11-05,10.8,-1.8,158.9,17.7,78.2
9991,2023-11-06/2023-11-12,8.6,-4.5,6.3,11.7,78.1
9991,2023-11-13/2023-11-19,13.1,-2.2,0.8,18.4,91.1
9991,2023-11-20/2023-11-26,10.4,-5.4,0.0,21.9,93.8
9991,2023-11-27/2023-12-03,4.9,-11.6,80.7,14.9,85.5
9991,2023-12-04/2023-12-10,5.9,-5.4,0.0,13.4,94.0
9991,2023-12-11/2023-12-17,10.7,-5.8,5.8,10.9,92.8
9991,2023-12-18/2023-12-24,12.9,-3.6,0.3,22.8,92.5
9991,2023-12-25/2023-12-31,10.6,-1.8,6.5,7.2,86.9
9991,2024-01-01/2024-01-07,6.7,-4.2,5.300000000000001,11.4,90.5
9991,2024-01-08/2024-01-14,3.5,-11.6,1.4,7.3,89.7
9991,2024-01-15/2024-01-21,6.0,-14.2,4.6,12.6,94.8
9991,2024-01-22/2024-01-28,12.5,-6.7,0.0,12.8,97.2
9991,2024-01-29/2024-02-04,14.9,-2.2,0.0,11.8,98.5
9991,2024-02-05/2024-02-11,14.0,-2.1,59.7,8.9,91.1
9991,2024-02-12/2024-02-18,12.3,-6.9,0.3,8.4,101.9
9991,2024-02-19/2024-02-25,10.1,-7.7,9.5,9.1,105.0
9991,2024-02-26/2024-03-03,8.6,-1.0,46.1,11.4,102.8
9991,2024-03-04/2024-03-10,7.6,-5.6,18.4,13.5,102.5
9991,2024-03-11/2024-03-17,10.1,-4.7,0.1,9.3,110.7
9991,2024-03-18/2024-03-24,13.2,-3.8,6.5,14.4,122.6
9991,2024-03-25/2024-03-31,9.8,-4.5,68.30000000000001,17.7,105.6
9991,2024-04-01/2024-04-07,19.1,-1.9,44.099999999999994,20.0,130.3
9991,2024-04-08/2024-04-14,19.8,1.5,19.2,15.3,179.5
9991,2024-04-15/2024-04-21,14.6,-3.1,0.4,24.9,129.8
9991,2024-04-22/2024-04-28,9.2,-4.2,14.5,10.9,110.8
9991,2024-04-29/2024-05-05,16.1,2.8,82.4,11.6,142.9
9991,2024-05-06/2024-05-12,15.9,4.0,57.2,8.6,157.4
9991,2024-05-13/2024-05-19,14.1,3.3,143.2,12.3,130.1
9991,2024-05-20/2024-05-26,15.7,2.2,63.7,9.5,130.0
9991,2024-05-27/2024-06-02,16.1,3.6,96.19999999999999,14.8,135.0
9991,2024-06-03/2024-06-09,19.4,6.1,32.1,12.2,149.1
9991,2024-06-10/2024-06-16,18.3,5.4,95.9,9.4,127.6
9991,2024-06-17/2024-06-23,22.4,8.6,96.4,14.5,149.2
9991,2024-06-24/2024-06-30,23.6,9.6,109.6,9.8,213.9
9991,2024-07-01/2024-07-07,19.7,6.1,69.8,11.5,156.0
9991,2024-07-08/2024-07-14,23.1,11.9,51.10000000000001,12.0,202.7
9991,2024-07-15/2024-07-21,23.3,12.5,25.4,9.6,203.0
9991,2024-07-22/2024-07-28,25.0,13.3,38.5,8.0,176.0
9991,2024-07-29/2024-08-04,24.3,12.9,18.5,9.7,185.9
9991,2024-08-05/2024-08-11,24.4,12.6,14.600000000000001,7.7,194.8
9991,2024-08-12/2024-08-18,24.2,13.3,51.099999999999994,9.0,167.4
9991,2024-08-19/2024-08-25,23.4,12.2,23.4,9.4,170.9
9991,2024-08-26/2024-09-01,23.7,12.6,19.9,9.4,212.1
9991,2024-09-02/2024-09-08,20.5,9.0,176.4,13.3,158.7
9991,2024-09-09/2024-09-15,20.0,2.5,53.7,18.1,138.6
9991,2024-09-16/2024-09-22,14.3,2.9,19.599999999999998,11.5,114.7
9991,2024-09-23/2024-09-29,14.6,2.8,113.8,12.1,116.5
9991,2024-09-30/2024-10-06,13.7,0.8,54.8,7.0,94.4
9991,2024-10-07/2024-10-13,13.7,2.4,163.5,13.2,97.4
9991,2024-10-14/2024-10-20,16.3,4.6,77.8,9.3,98.8
9991,2024-10-21/2024-10-27,14.0,5.8,34.9,7.7,78.2
9991,2024-10-28/2024-11-03,15.8,4.1,0.4,5.6,79.8
9991,2024-11-04/2024-11-10,15.2,1.1,0.0,5.3,94.3
9991,2024-11-11/2024-11-17,10.8,-2.1,0.6,7.0,92.8
9991,2024-11-18/2024-11-24,9.3,-8.6,4.6,16.0,86.0
9991,2024-11-25/2024-12-01,8.5,0.4,8.8,8.5,84.2
9991,2024-12-02/2024-12-08,6.9,-7.8,0.0,18.3,94.7
9991,2024-12-09/2024-12-15,3.3,-7.3,0.0,9.3,90.7
9991,2024-12-16/2024-12-22,9.4,-9.2,6.9,21.1,92.8
9991,2024-12-23/2024-12-29,9.2,-6.8,0.0,17.4,100.4
9991,2024-12-30/2025-01-05,7.1,-5.1,0.0,2.9,91.2
9997,2018-01-08/2018-01-14,10.4,-2.7,0.0,9.8,42.0
9997,2018-01-15/2018-01-21,12.1,-3.9,1.5,16.8,73.2
9997,2018-01-22/2018-01-28,10.5,-2.6,9.700000000000001,15.8,51.8
9997,2018-01-29/2018-02-04,13.1,-1.5,2.9,17.2,61.4
9997,2018-02-05/2018-02-11,10.2,-3.7,29.0,18.7,74.5
9997,2018-02-12/2018-02-18,10.3,-3.6,0.8,24.6,71.5
9997,2018-02-19/2018-02-25,9.9,-1.5,21.0,32.0,74.6
9997,2018-02-26/2018-03-04,2.8,-6.8,0.7,17.6,80.7
9997,2018-03-05/2018-03-11,14.7,0.4,36.8,15.3,88.4
9997,2018-03-12/2018-03-18,17.0,2.0,60.9,27.2,90.7
9997,2018-03-19/2018-03-25,13.0,-1.6,8.3,27.5,101.2
9997,2018-03-26/2018-04-01,18.5,0.2,9.600000000000001,35.7,108.4
9997,2018-04-02/2018-04-08,19.3,3.1,21.799999999999997,21.9,114.5
9997,2018-04-09/2018-04-15,19.6,4.9,63.4,26.1,114.8
9997,2018-04-16/2018-04-22,27.0,9.8,0.2,13.5,148.9
9997,2018-04-23/2018-04-29,25.9,11.0,10.3,26.7,127.4
9997,2018-04-30/2018-05-06,26.5,11.2,51.7,38.2,124.1
9997,2018-05-07/2018-05-13,24.9,12.6,29.7,21.5,135.1
9997,2018-05-14/2018-05-20,23.6,9.5,23.1,21.1,142.3
9997,2018-05-21/2018-05-27,27.9,13.0,39.3,16.2,157.0
9997,2018-05-28/2018-06-03,27.2,15.6,37.6,20.2,140.5
9997,2018-06-04/2018-06-10,27.8,15.4,35.4,21.3,116.9
9997,2018-06-11/2018-06-17,28.7,15.4,22.599999999999998,15.8,175.9
9997,2018-06-18/2018-06-24,30.5,16.7,0.9999999999999999,25.6,164.2
9997,2018-06-25/2018-07-01,34.7,17.1,0.0,26.0,155.4
9997,2018-07-02/2018-07-08,34.4,18.4,10.8,20.0,165.9
9997,2018-07-09/2018-07-15,31.4,18.5,31.0,19.8,147.0
9997,2018-07-16/2018-07-22,33.1,16.2,21.6,19.5,182.1
9997,2018-07-23/2018-07-29,34.0,18.6,10.8,19.7,170.9
9997,2018-07-30/2018-08-05,37.2,22.5,11.700000000000001,20.6,155.0
9997,2018-08-06/2018-08-12,34.3,20.5,6.9,15.6,141.8
9997,2018-08-13/2018-08-19,33.8,18.4,8.9,17.6,138.7
9997,2018-08-20/2018-08-26,35.2,17.3,27.3,25.8,161.9
9997,2018-08-27/2018-09-02,31.3,14.4,41.7,20.1,167.8
9997,2018-09-03/2018-09-09,29.7,14.2,3.8,14.7,143.9
9997,2018-09-10/2018-09-16,32.3,17.6,8.4,12.3,161.9
9997,2018-09-17/2018-09-23,30.5,17.5,10.9,25.7,148.7
9997,2018-09-24/2018-09-30,28.2,7.9,2.5999999999999996,36.4,141.2
9997,2018-10-01/2018-10-07,23.5,8.5,11.4,27.9,114.7
9997,2018-10-08/2018-10-14,24.8,11.8,27.9,23.3,115.3
9997,2018-10-15/2018-10-21,23.8,10.2,1.1,31.8,111.7
9997,2018-10-22/2018-10-28,27.7,5.8,60.4,23.4,87.2
9997,2018-10-29/2018-11-04,18.0,8.6,94.60000000000001,50.8,77.8
9997,2018-11-05/2018-11-11,18.1,10.3,43.5,25.9,63.2
9997,2018-11-12/2018-11-18,16.4,1.7,5.3999999999999995,20.7,71.6
9997,2018-11-19/2018-11-25,11.2,1.4,22.5,25.6,54.0
9997,2018-11-26/2018-12-02,15.2,-1.3,1.5,25.4,65.0
9997,2018-12-03/2018-12-09,13.9,-0.4,5.3,14.6,65.5
9997,2018-12-10/2018-12-16,13.7,-4.4,0.3,22.3,67.1
9997,2018-12-17/2018-12-23,7.9,-4.1,1.4,9.5,50.9
9997,2018-12-24/2018-12-30,17.0,-0.9,0.7,31.7,75.0
9997,2018-12-31/2019-01-06,13.1,-5.9,0.0,44.9,73.9
9997,2019-01-07/2019-01-13,11.8,-4.4,0.2,28.6,64.4
9997,2019-01-14/2019-01-20,15.3,-3.5,1.3,23.3,73.4
9997,2019-01-21/2019-01-27,8.9,-5.2,0.2,16.5,56.1
9997,2019-01-28/2019-02-03,10.6,-5.2,20.5,20.2,38.8
9997,2019-02-04/2019-02-10,10.8,-4.3,0.6,14.6,54.6
9997,2019-02-11/2019-02-17,15.1,-3.0,0.0,20.7,91.3
9997,2019-02-18/2019-02-24,19.5,-0.9,0.0,33.0,94.7
9997,2019-02-25/2019-03-03,20.1,-2.0,0.7,23.5,119.4
9997,2019-03-04/2019-03-10,18.7,2.1,7.6000000000000005,26.3,91.5
9997,2019-03-11/2019-03-17,21.7,-0.3,1.5,35.7,96.2
9997,2019-03-18/2019-03-24,24.4,1.9,9.0,27.4,136.0
9997,2019-03-25/2019-03-31,23.1,3.8,1.7,40.6,172.0
9997,2019-04-01/2019-04-07,22.7,4.0,30.8,27.6,135.5
9997,2019-04-08/2019-04-14,19.7,4.8,23.299999999999997,24.6,119.9
9997,2019-04-15/2019-04-21,23.8,4.8,0.0,19.6,150.2
9997,2019-04-22/2019-04-28,22.3,6.5,53.400000000000006,31.7,113.4
9997,2019-04-29/2019-05-05,22.7,5.5,0.0,22.4,97.8
9997,2019-05-06/2019-05-12,23.0,5.0,18.2,38.8,138.5
9997,2019-05-13/2019-05-19,21.4,6.9,43.099999999999994,28.1,103.8
9997,2019-05-20/2019-05-26,25.0,11.3,15.6,25.2,133.6
9997,2019-05-27/2019-06-02,30.3,11.5,21.2,19.4,149.8
9997,2019-06-03/2019-06-09,31.3,14.0,1.9000000000000001,23.4,140.3
9997,2019-06-10/2019-06-16,33.0,15.0,15.2,27.6,177.2
9997,2019-06-17/2019-06-23,33.5,16.9,21.400000000000002,28.5,171.4
9997,2019-06-24/2019-06-30,37.3,18.4,2.1,21.4,198.6
9997,2019-07-01/2019-07-07,35.6,19.8,2.5,24.6,164.5
9997,2019-07-08/2019-07-14,35.2,18.8,21.4,23.5,152.6
9997,2019-07-15/2019-07-21,33.6,15.1,31.400000000000002,24.5,149.4
9997,2019-07-22/2019-07-28,35.9,21.6,0.0,15.0,193.1
9997,2019-07-29/2019-08-04,31.9,17.9,1.3,20.1,136.3
9997,2019-08-05/2019-08-11,34.7,19.2,9.7,19.4,135.0
9997,2019-08-12/2019-08-18,32.3,18.7,4.5,27.1,114.6
9997,2019-08-19/2019-08-25,32.9,18.9,20.6,23.8,124.8
9997,2019-08-26/2019-09-01,32.2,17.3,20.4,21.6,149.4
9997,2019-09-02/2019-09-08,29.3,15.2,21.8,29.6,122.8
9997,2019-09-09/2019-09-15,28.0,10.5,1.3,12.5,151.6
9997,2019-09-16/2019-09-22,29.3,11.2,15.400000000000002,24.2,135.4
9997,2019-09-23/2019-09-29,26.1,10.4,4.6,21.3,102.1
9997,2019-09-30/2019-10-06,27.2,9.1,3.1,34.4,104.2
9997,2019-10-07/2019-10-13,21.4,8.7,11.6,23.2,81.9
9997,2019-10-14/2019-10-20,20.9,8.2,66.1,22.7,78.6
9997,2019-10-21/2019-10-27,21.8,9.5,55.8,20.9,81.7
9997,2019-10-28/2019-11-03,20.6,7.5,25.6,20.8,58.4
9997,2019-11-04/2019-11-10,19.1,4.7,25.1,16.8,65.3
9997,2019-11-11/2019-11-17,14.1,0.9,80.7,21.3,65.6
9997,2019-11-18/2019-11-24,12.5,3.0,120.1,42.1,69.3
9997,2019-11-25/2019-12-01,16.8,0.6,50.2,18.1,51.3
9997,2019-12-02/2019-12-08,10.8,-2.7,8.6,18.5,56.0
9997,2019-12-09/2019-12-15,12.4,-3.6,6.1,38.5,74.3
9997,2019-12-16/2019-12-22,13.5,2.9,63.1,23.4,63.7
9997,2019-12-23/2019-12-29,14.9,-4.4,0.0,17.8,68.2
9997,2019-12-30/2020-01-05,10.3,-5.1,0.0,14.5,53.4
9997,2020-01-06/2020-01-12,8.7,-4.2,0.0,10.9,34.5
9997,2020-01-13/2020-01-19,10.4,-4.5,19.599999999999998,11.4,58.0
9997,2020-01-20/2020-01-26,10.2,-4.2,5.800000000000001,16.7,58.0
9997,2020-01-27/2020-02-02,13.4,-1.5,2.2,12.8,63.7
9997,2020-02-03/2020-02-09,19.4,-3.7,0.1,40.3,82.1
9997,2020-02-10/2020-02-16,19.1,-2.5,2.1,31.1,85.4
9997,2020-02-17/2020-02-23,16.0,-0.9,2.5,24.5,85.6
9997,2020-02-24/2020-03-01,18.3,-2.0,6.1,32.4,87.4
9997,2020-03-02/2020-03-08,16.2,0.1,56.7,23.1,95.6
9997,2020-03-09/2020-03-15,19.4,0.3,7.2,24.9,106.3
9997,2020-03-16/2020-03-22,19.7,1.5,3.4,32.5,116.8
9997,2020-03-23/2020-03-29,19.0,0.1,1.1,34.0,101.4
9997,2020-03-30/2020-04-05,18.8,-0.7,5.3,36.5,126.5
9997,2020-04-06/2020-04-12,25.5,3.8,0.0,22.8,138.7
9997,2020-04-13/2020-04-19,25.4,5.2,2.7,39.2,124.1
9997,2020-04-20/2020-04-26,23.5,6.6,26.099999999999998,29.2,140.8
9997,2020-04-27/2020-05-03,25.0,9.7,12.2,23.8,115.1
9997,2020-05-04/2020-05-10,26.9,11.5,5.0,23.1,134.3
9997,2020-05-11/2020-05-17,24.0,12.0,62.2,23.6,110.6
9997,2020-05-18/2020-05-24,28.0,13.8,12.3,24.5,148.8
9997,2020-05-25/2020-05-31,26.8,14.3,2.7,31.2,129.9
9997,2020-06-01/2020-06-07,30.4,13.9,40.599999999999994,33.9,134.9
9997,2020-06-08/2020-06-14,26.0,12.3,34.1,17.4,112.5
9997,2020-06-15/2020-06-21,29.8,14.3,21.900000000000002,22.2,126.0
9997,2020-06-22/2020-06-28,33.3,18.3,0.4,22.9,178.8
9997,2020-06-29/2020-07-05,34.3,17.9,11.5,20.8,131.4
9997,2020-07-06/2020-07-12,34.1,18.2,1.6,38.4,154.1
9997,2020-07-13/2020-07-19,32.0,18.3,2.6,24.4,135.2
9997,2020-07-20/2020-07-26,34.5,19.1,24.5,23.8,122.9
9997,2020-07-27/2020-08-02,38.0,20.4,0.8,20.7,142.8
9997,2020-08-03/2020-08-09,34.3,15.7,22.400000000000002,20.6,138.9
9997,2020-08-10/2020-08-16,34.2,20.3,10.4,17.3,153.4
9997,2020-08-17/2020-08-23,35.1,18.8,15.4,24.2,136.4
9997,2020-08-24/2020-08-30,32.7,17.7,49.0,28.3,132.6
9997,2020-08-31/2020-09-06,29.5,12.0,0.8,22.6,156.6
9997,2020-09-07/2020-09-13,30.2,16.4,44.6,14.2,144.1
9997,2020-09-14/2020-09-20,30.7,17.4,5.4,17.1,154.1
9997,2020-09-21/2020-09-27,23.7,5.7,77.1,32.5,107.2
9997,2020-09-28/2020-10-04,21.7,7.3,0.0,15.5,12.8
9997,2020-10-05/2020-10-11,22.2,8.5,7.699999999999999,17.7,85.8
9997,2020-10-12/2020-10-18,18.4,4.5,23.5,16.3,70.3
9997,2020-10-19/2020-10-25,15.8,7.9,13.0,8.7,62.1
9997,2020-10-26/2020-11-01,19.0,7.4,0.0,11.6,62.5
9997,2020-11-02/2020-11-08,18.2,6.3,5.8,12.5,73.6
9997,2020-11-09/2020-11-15,17.1,7.1,0.6,8.7,72.9
